Field_1,RA_1,Dec_1,GAL_LONG,GAL_LAT,comment,image_file,filter
vphas_0441,110.0,-15.4838709677,229.92487546364987,-0.8663128914740759,,o20130313_00035.fit,r_SDSS
vphas_0442,111.0,-15.4838709677,230.3788392276664,-0.016218900728325318,,o20130313_00024.fit,u_SDSS
vphas_0442,111.0,-15.4838709677,230.3788392276664,-0.016218900728325318,,o20130313_00025.fit,u_SDSS
vphas_0442,111.0,-15.4838709677,230.3788392276664,-0.016218900728325318,,o20130313_00030.fit,g_SDSS
vphas_0442,111.0,-15.4838709677,230.3788392276664,-0.016218900728325318,,o20130313_00031.fit,g_SDSS
vphas_0442,111.0,-15.4838709677,230.3788392276664,-0.016218900728325318,,o20130313_00036.fit,r_SDSS
vphas_0442,111.0,-15.4838709677,230.3788392276664,-0.016218900728325318,,o20130313_00037.fit,r_SDSS
vphas_0443,112.0,-15.4838709677,230.83675545885566,0.8317516537871148,,o20130313_00026.fit,u_SDSS
vphas_0443,112.0,-15.4838709677,230.83675545885566,0.8317516537871148,,o20130313_00027.fit,u_SDSS
vphas_0443,112.0,-15.4838709677,230.83675545885566,0.8317516537871148,,o20130313_00032.fit,g_SDSS
vphas_0443,112.0,-15.4838709677,230.83675545885566,0.8317516537871148,,o20130313_00033.fit,g_SDSS
vphas_0443,112.0,-15.4838709677,230.83675545885566,0.8317516537871148,,o20130313_00038.fit,r_SDSS
vphas_0443,112.0,-15.4838709677,230.83675545885566,0.8317516537871148,,o20130313_00039.fit,r_SDSS
vphas_0479,273.519553073,-16.4516129032,14.085276747450488,0.5378398718858879,,o20130831_00101.fit,u_SDSS
vphas_0479,273.519553073,-16.4516129032,14.085276747450488,0.5378398718858879,,o20130831_00102.fit,u_SDSS
vphas_0479,273.519553073,-16.4516129032,14.085276747450488,0.5378398718858879,,o20130831_00107.fit,g_SDSS
vphas_0479,273.519553073,-16.4516129032,14.085276747450488,0.5378398718858879,,o20130831_00108.fit,g_SDSS
vphas_0479,273.519553073,-16.4516129032,14.085276747450488,0.5378398718858879,,o20130831_00109.fit,g_SDSS
vphas_0479,273.519553073,-16.4516129032,14.085276747450488,0.5378398718858879,,o20130831_00116.fit,r_SDSS
vphas_0479,273.519553073,-16.4516129032,14.085276747450488,0.5378398718858879,,o20130831_00117.fit,r_SDSS
vphas_0480,274.525139665,-16.4516129032,14.544384639122741,-0.31028929955368445,,o20130831_00103.fit,u_SDSS
vphas_0480,274.525139665,-16.4516129032,14.544384639122741,-0.31028929955368445,,o20130831_00104.fit,u_SDSS
vphas_0480,274.525139665,-16.4516129032,14.544384639122741,-0.31028929955368445,,o20130831_00110.fit,g_SDSS
vphas_0480,274.525139665,-16.4516129032,14.544384639122741,-0.31028929955368445,,o20130831_00111.fit,g_SDSS
vphas_0480,274.525139665,-16.4516129032,14.544384639122741,-0.31028929955368445,,o20130831_00112.fit,g_SDSS
vphas_0480,274.525139665,-16.4516129032,14.544384639122741,-0.31028929955368445,,o20130831_00118.fit,r_SDSS
vphas_0480,274.525139665,-16.4516129032,14.544384639122741,-0.31028929955368445,,o20130831_00119.fit,r_SDSS
vphas_0481,275.530726257,-16.4516129032,14.999344356603585,-1.1606704077889025,,o20130831_00105.fit,u_SDSS
vphas_0481,275.530726257,-16.4516129032,14.999344356603585,-1.1606704077889025,,o20130831_00106.fit,u_SDSS
vphas_0481,275.530726257,-16.4516129032,14.999344356603585,-1.1606704077889025,,o20130831_00113.fit,g_SDSS
vphas_0481,275.530726257,-16.4516129032,14.999344356603585,-1.1606704077889025,,o20130831_00114.fit,g_SDSS
vphas_0481,275.530726257,-16.4516129032,14.999344356603585,-1.1606704077889025,,o20130831_00115.fit,g_SDSS
vphas_0481,275.530726257,-16.4516129032,14.999344356603585,-1.1606704077889025,,o20130831_00122.fit,r_SDSS
vphas_0481,275.530726257,-16.4516129032,14.999344356603585,-1.1606704077889025,,o20130831_00123.fit,r_SDSS
vphas_0515,110.847457627,-18.3870967742,232.8687668422758,-1.5167966796030952,,o20130312_00063.fit,u_SDSS
vphas_0515,110.847457627,-18.3870967742,232.8687668422758,-1.5167966796030952,,o20130312_00064.fit,u_SDSS
vphas_0515,110.847457627,-18.3870967742,232.8687668422758,-1.5167966796030952,,o20130312_00069.fit,g_SDSS
vphas_0515,110.847457627,-18.3870967742,232.8687668422758,-1.5167966796030952,,o20130312_00070.fit,g_SDSS
vphas_0515,110.847457627,-18.3870967742,232.8687668422758,-1.5167966796030952,,o20130312_00075.fit,r_SDSS
vphas_0515,110.847457627,-18.3870967742,232.8687668422758,-1.5167966796030952,,o20130312_00076.fit,r_SDSS
vphas_0516,111.86440678,-18.3870967742,233.3265413730476,-0.6672057889363276,,o20130312_00065.fit,u_SDSS
vphas_0516,111.86440678,-18.3870967742,233.3265413730476,-0.6672057889363276,,o20130312_00066.fit,u_SDSS
vphas_0516,111.86440678,-18.3870967742,233.3265413730476,-0.6672057889363276,,o20130312_00071.fit,g_SDSS
vphas_0516,111.86440678,-18.3870967742,233.3265413730476,-0.6672057889363276,,o20130312_00072.fit,g_SDSS
vphas_0516,111.86440678,-18.3870967742,233.3265413730476,-0.6672057889363276,,o20130312_00077.fit,r_SDSS
vphas_0516,111.86440678,-18.3870967742,233.3265413730476,-0.6672057889363276,,o20130312_00078.fit,r_SDSS
vphas_0517,112.881355932,-18.3870967742,233.78890739252518,0.17985245631474245,,o20130312_00067.fit,u_SDSS
vphas_0517,112.881355932,-18.3870967742,233.78890739252518,0.17985245631474245,,o20130312_00068.fit,u_SDSS
vphas_0517,112.881355932,-18.3870967742,233.78890739252518,0.17985245631474245,,o20130312_00073.fit,g_SDSS
vphas_0517,112.881355932,-18.3870967742,233.78890739252518,0.17985245631474245,,o20130312_00074.fit,g_SDSS
vphas_0517,112.881355932,-18.3870967742,233.78890739252518,0.17985245631474245,,o20130312_00079.fit,r_SDSS
vphas_0517,112.881355932,-18.3870967742,233.78890739252518,0.17985245631474245,,o20130312_00080.fit,r_SDSS
vphas_0544,116.590909091,-19.3548387097,236.3564023244381,2.7625548456487077,ugr videocard,o20120415_00024.fit,u_SDSS
vphas_0544,116.590909091,-19.3548387097,236.3564023244381,2.7625548456487077,ugr videocard,o20120415_00025.fit,u_SDSS
vphas_0544,116.590909091,-19.3548387097,236.3564023244381,2.7625548456487077,ugr videocard,o20120415_00030.fit,g_SDSS
vphas_0544,116.590909091,-19.3548387097,236.3564023244381,2.7625548456487077,ugr videocard,o20120415_00031.fit,g_SDSS
vphas_0544,116.590909091,-19.3548387097,236.3564023244381,2.7625548456487077,ugr videocard,o20120415_00036.fit,r_SDSS
vphas_0544,116.590909091,-19.3548387097,236.3564023244381,2.7625548456487077,ugr videocard,o20120415_00037.fit,r_SDSS
vphas_0545,117.613636364,-19.3548387097,236.84305619951604,3.596210725133754,ugr videocard,o20120415_00026.fit,u_SDSS
vphas_0545,117.613636364,-19.3548387097,236.84305619951604,3.596210725133754,ugr videocard,o20120415_00027.fit,u_SDSS
vphas_0545,117.613636364,-19.3548387097,236.84305619951604,3.596210725133754,ugr videocard,o20120415_00032.fit,g_SDSS
vphas_0545,117.613636364,-19.3548387097,236.84305619951604,3.596210725133754,ugr videocard,o20120415_00033.fit,g_SDSS
vphas_0545,117.613636364,-19.3548387097,236.84305619951604,3.596210725133754,ugr videocard,o20120415_00038.fit,r_SDSS
vphas_0545,117.613636364,-19.3548387097,236.84305619951604,3.596210725133754,ugr videocard,o20120415_00039.fit,r_SDSS
vphas_0546,118.636363636,-19.3548387097,237.33553621527844,4.426714227197832,ugr videocard,o20120415_00028.fit,u_SDSS
vphas_0546,118.636363636,-19.3548387097,237.33553621527844,4.426714227197832,ugr videocard,o20120415_00029.fit,u_SDSS
vphas_0546,118.636363636,-19.3548387097,237.33553621527844,4.426714227197832,ugr videocard,o20120415_00034.fit,g_SDSS
vphas_0546,118.636363636,-19.3548387097,237.33553621527844,4.426714227197832,ugr videocard,o20120415_00035.fit,g_SDSS
vphas_0546,118.636363636,-19.3548387097,237.33553621527844,4.426714227197832,ugr videocard,o20120415_00040.fit,r_SDSS
vphas_0546,118.636363636,-19.3548387097,237.33553621527844,4.426714227197832,ugr videocard,o20120415_00041.fit,r_SDSS
vphas_0563,112.114285714,-20.3225806452,235.14032995296216,-1.383403504196656,,o20130504_00020.fit,u_SDSS
vphas_0563,112.114285714,-20.3225806452,235.14032995296216,-1.383403504196656,,o20130504_00021.fit,u_SDSS
vphas_0563,112.114285714,-20.3225806452,235.14032995296216,-1.383403504196656,,o20130504_00026.fit,g_SDSS
vphas_0563,112.114285714,-20.3225806452,235.14032995296216,-1.383403504196656,,o20130504_00027.fit,g_SDSS
vphas_0563,112.114285714,-20.3225806452,235.14032995296216,-1.383403504196656,,o20130504_00028.fit,g_SDSS
vphas_0563,112.114285714,-20.3225806452,235.14032995296216,-1.383403504196656,,o20130504_00035.fit,r_SDSS
vphas_0563,112.114285714,-20.3225806452,235.14032995296216,-1.383403504196656,,o20130504_00036.fit,r_SDSS
vphas_0564,113.142857143,-20.3225806452,235.60349431209957,-0.5373023987915027,,o20130504_00022.fit,u_SDSS
vphas_0564,113.142857143,-20.3225806452,235.60349431209957,-0.5373023987915027,,o20130504_00023.fit,u_SDSS
vphas_0564,113.142857143,-20.3225806452,235.60349431209957,-0.5373023987915027,,o20130504_00029.fit,g_SDSS
vphas_0564,113.142857143,-20.3225806452,235.60349431209957,-0.5373023987915027,,o20130504_00030.fit,g_SDSS
vphas_0564,113.142857143,-20.3225806452,235.60349431209957,-0.5373023987915027,,o20130504_00031.fit,g_SDSS
vphas_0564,113.142857143,-20.3225806452,235.60349431209957,-0.5373023987915027,,o20130504_00037.fit,r_SDSS
vphas_0564,113.142857143,-20.3225806452,235.60349431209957,-0.5373023987915027,,o20130504_00038.fit,r_SDSS
vphas_0565,114.171428571,-20.3225806452,236.07179680397937,0.3059305273111999,,o20130504_00024.fit,u_SDSS
vphas_0565,114.171428571,-20.3225806452,236.07179680397937,0.3059305273111999,,o20130504_00025.fit,u_SDSS
vphas_0565,114.171428571,-20.3225806452,236.07179680397937,0.3059305273111999,,o20130504_00032.fit,g_SDSS
vphas_0565,114.171428571,-20.3225806452,236.07179680397937,0.3059305273111999,,o20130504_00033.fit,g_SDSS
vphas_0565,114.171428571,-20.3225806452,236.07179680397937,0.3059305273111999,,o20130504_00034.fit,g_SDSS
vphas_0565,114.171428571,-20.3225806452,236.07179680397937,0.3059305273111999,,o20130504_00039.fit,r_SDSS
vphas_0565,114.171428571,-20.3225806452,236.07179680397937,0.3059305273111999,,o20130504_00040.fit,r_SDSS
vphas_0587,112.75862069,-21.2903225806,236.27864706045764,-1.3182151310161514,,o20130506_00019.fit,u_SDSS
vphas_0587,112.75862069,-21.2903225806,236.27864706045764,-1.3182151310161514,,o20130506_00020.fit,u_SDSS
vphas_0587,112.75862069,-21.2903225806,236.27864706045764,-1.3182151310161514,,o20130506_00025.fit,g_SDSS
vphas_0587,112.75862069,-21.2903225806,236.27864706045764,-1.3182151310161514,,o20130506_00026.fit,g_SDSS
vphas_0587,112.75862069,-21.2903225806,236.27864706045764,-1.3182151310161514,,o20130506_00027.fit,g_SDSS
vphas_0587,112.75862069,-21.2903225806,236.27864706045764,-1.3182151310161514,,o20130506_00034.fit,r_SDSS
vphas_0587,112.75862069,-21.2903225806,236.27864706045764,-1.3182151310161514,,o20130506_00035.fit,r_SDSS
vphas_0588,113.793103448,-21.2903225806,236.7446025927064,-0.4744096941723004,,o20130506_00021.fit,u_SDSS
vphas_0588,113.793103448,-21.2903225806,236.7446025927064,-0.4744096941723004,,o20130506_00022.fit,u_SDSS
vphas_0588,113.793103448,-21.2903225806,236.7446025927064,-0.4744096941723004,,o20130506_00028.fit,g_SDSS
vphas_0588,113.793103448,-21.2903225806,236.7446025927064,-0.4744096941723004,,o20130506_00029.fit,g_SDSS
vphas_0588,113.793103448,-21.2903225806,236.7446025927064,-0.4744096941723004,,o20130506_00030.fit,g_SDSS
vphas_0588,113.793103448,-21.2903225806,236.7446025927064,-0.4744096941723004,,o20130506_00036.fit,r_SDSS
vphas_0588,113.793103448,-21.2903225806,236.7446025927064,-0.4744096941723004,,o20130506_00037.fit,r_SDSS
vphas_0589,114.827586207,-21.2903225806,237.21596635079098,0.36635514351167003,,o20130506_00023.fit,u_SDSS
vphas_0589,114.827586207,-21.2903225806,237.21596635079098,0.36635514351167003,,o20130506_00024.fit,u_SDSS
vphas_0589,114.827586207,-21.2903225806,237.21596635079098,0.36635514351167003,,o20130506_00031.fit,g_SDSS
vphas_0589,114.827586207,-21.2903225806,237.21596635079098,0.36635514351167003,,o20130506_00032.fit,g_SDSS
vphas_0589,114.827586207,-21.2903225806,237.21596635079098,0.36635514351167003,,o20130506_00033.fit,g_SDSS
vphas_0589,114.827586207,-21.2903225806,237.21596635079098,0.36635514351167003,,o20130506_00038.fit,r_SDSS
vphas_0589,114.827586207,-21.2903225806,237.21596635079098,0.36635514351167003,,o20130506_00039.fit,r_SDSS
vphas_0611,113.410404624,-22.2580645161,237.41859539536,-1.2545822843220253,,o20130304_00048.fit,u_SDSS
vphas_0611,113.410404624,-22.2580645161,237.41859539536,-1.2545822843220253,,o20130304_00049.fit,u_SDSS
vphas_0611,113.410404624,-22.2580645161,237.41859539536,-1.2545822843220253,,o20130304_00052.fit,g_SDSS
vphas_0611,113.410404624,-22.2580645161,237.41859539536,-1.2545822843220253,,o20130304_00053.fit,g_SDSS
vphas_0611,113.410404624,-22.2580645161,237.41859539536,-1.2545822843220253,,o20130304_00057.fit,r_SDSS
vphas_0611,113.410404624,-22.2580645161,237.41859539536,-1.2545822843220253,,o20130304_00058.fit,r_SDSS
vphas_0612,114.450867052,-22.2580645161,237.88740226270127,-0.413446067344182,,o20130304_00050.fit,u_SDSS
vphas_0612,114.450867052,-22.2580645161,237.88740226270127,-0.413446067344182,,o20130304_00051.fit,u_SDSS
vphas_0612,114.450867052,-22.2580645161,237.88740226270127,-0.413446067344182,,o20130304_00054.fit,g_SDSS
vphas_0612,114.450867052,-22.2580645161,237.88740226270127,-0.413446067344182,,o20130304_00055.fit,g_SDSS
vphas_0612,114.450867052,-22.2580645161,237.88740226270127,-0.413446067344182,,o20130304_00059.fit,r_SDSS
vphas_0612,114.450867052,-22.2580645161,237.88740226270127,-0.413446067344182,,o20130304_00060.fit,r_SDSS
vphas_0626,271.560693642,-22.2580645161,8.108854078128799,-0.649674717284612,1.2+ arcsec u psf,o20130804_00092.fit,u_SDSS
vphas_0626,271.560693642,-22.2580645161,8.108854078128799,-0.649674717284612,1.4+ arcsec u psf,o20130804_00093.fit,u_SDSS
vphas_0626,271.560693642,-22.2580645161,8.108854078128799,-0.649674717284612,,o20130804_00096.fit,g_SDSS
vphas_0626,271.560693642,-22.2580645161,8.108854078128799,-0.649674717284612,,o20130804_00097.fit,g_SDSS
vphas_0626,271.560693642,-22.2580645161,8.108854078128799,-0.649674717284612,,o20130804_00101.fit,r_SDSS
vphas_0626,271.560693642,-22.2580645161,8.108854078128799,-0.649674717284612,,o20130804_00102.fit,r_SDSS
vphas_0627,272.601156069,-22.2580645161,8.57609696939402,-1.4916983151734966,,o20130804_00094.fit,u_SDSS
vphas_0627,272.601156069,-22.2580645161,8.57609696939402,-1.4916983151734966,,o20130804_00095.fit,u_SDSS
vphas_0627,272.601156069,-22.2580645161,8.57609696939402,-1.4916983151734966,,o20130804_00098.fit,g_SDSS
vphas_0627,272.601156069,-22.2580645161,8.57609696939402,-1.4916983151734966,,o20130804_00099.fit,g_SDSS
vphas_0627,272.601156069,-22.2580645161,8.57609696939402,-1.4916983151734966,,o20130804_00103.fit,r_SDSS
vphas_0627,272.601156069,-22.2580645161,8.57609696939402,-1.4916983151734966,,o20130804_00104.fit,r_SDSS
vphas_0628,273.641618497,-22.2580645161,9.037891272184122,-2.3368180413471373,,o20130602_00105.fit,u_SDSS
vphas_0628,273.641618497,-22.2580645161,9.037891272184122,-2.3368180413471373,,o20130602_00106.fit,u_SDSS
vphas_0628,273.641618497,-22.2580645161,9.037891272184122,-2.3368180413471373,,o20130602_00109.fit,g_SDSS
vphas_0628,273.641618497,-22.2580645161,9.037891272184122,-2.3368180413471373,,o20130602_00110.fit,g_SDSS
vphas_0628,273.641618497,-22.2580645161,9.037891272184122,-2.3368180413471373,,o20130602_00113.fit,r_SDSS
vphas_0628,273.641618497,-22.2580645161,9.037891272184122,-2.3368180413471373,,o20130602_00114.fit,r_SDSS
vphas_0629,274.682080925,-22.2580645161,9.494410662371727,-3.184943569973792,,o20130602_00107.fit,u_SDSS
vphas_0629,274.682080925,-22.2580645161,9.494410662371727,-3.184943569973792,,o20130602_00108.fit,u_SDSS
vphas_0629,274.682080925,-22.2580645161,9.494410662371727,-3.184943569973792,,o20130602_00111.fit,g_SDSS
vphas_0629,274.682080925,-22.2580645161,9.494410662371727,-3.184943569973792,,o20130602_00112.fit,g_SDSS
vphas_0629,274.682080925,-22.2580645161,9.494410662371727,-3.184943569973792,,o20130602_00115.fit,r_SDSS
vphas_0629,274.682080925,-22.2580645161,9.494410662371727,-3.184943569973792,,o20130602_00116.fit,r_SDSS
vphas_0635,113.023255814,-23.2258064516,238.09417476547907,-2.034312973400855,,o20130308_00050.fit,u_SDSS
vphas_0635,113.023255814,-23.2258064516,238.09417476547907,-2.034312973400855,,o20130308_00051.fit,u_SDSS
vphas_0635,113.023255814,-23.2258064516,238.09417476547907,-2.034312973400855,,o20130308_00056.fit,g_SDSS
vphas_0635,113.023255814,-23.2258064516,238.09417476547907,-2.034312973400855,,o20130308_00057.fit,g_SDSS
vphas_0635,113.023255814,-23.2258064516,238.09417476547907,-2.034312973400855,,o20130308_00062.fit,r_SDSS
vphas_0635,113.023255814,-23.2258064516,238.09417476547907,-2.034312973400855,,o20130308_00063.fit,r_SDSS
vphas_0636,114.069767442,-23.2258064516,238.5601252292961,-1.1929276933227755,,o20130308_00052.fit,u_SDSS
vphas_0636,114.069767442,-23.2258064516,238.5601252292961,-1.1929276933227755,,o20130308_00053.fit,u_SDSS
vphas_0636,114.069767442,-23.2258064516,238.5601252292961,-1.1929276933227755,,o20130308_00058.fit,g_SDSS
vphas_0636,114.069767442,-23.2258064516,238.5601252292961,-1.1929276933227755,,o20130308_00059.fit,g_SDSS
vphas_0636,114.069767442,-23.2258064516,238.5601252292961,-1.1929276933227755,,o20130308_00064.fit,r_SDSS
vphas_0636,114.069767442,-23.2258064516,238.5601252292961,-1.1929276933227755,,o20130308_00065.fit,r_SDSS
vphas_0637,115.11627907,-23.2258064516,239.03183979143773,-0.354838860146936,,o20130308_00054.fit,u_SDSS
vphas_0637,115.11627907,-23.2258064516,239.03183979143773,-0.354838860146936,,o20130308_00055.fit,u_SDSS
vphas_0637,115.11627907,-23.2258064516,239.03183979143773,-0.354838860146936,,o20130308_00060.fit,g_SDSS
vphas_0637,115.11627907,-23.2258064516,239.03183979143773,-0.354838860146936,,o20130308_00061.fit,g_SDSS
vphas_0637,115.11627907,-23.2258064516,239.03183979143773,-0.354838860146936,,o20130308_00066.fit,r_SDSS
vphas_0637,115.11627907,-23.2258064516,239.03183979143773,-0.354838860146936,,o20130308_00067.fit,r_SDSS
vphas_0675,269.473684211,-24.1935483871,5.47854316235012,0.061286902715707914,,o20120814_00055.fit,u_SDSS
vphas_0675,269.473684211,-24.1935483871,5.47854316235012,0.061286902715707914,,o20120814_00056.fit,u_SDSS
vphas_0675,269.473684211,-24.1935483871,5.47854316235012,0.061286902715707914,,o20120814_00059.fit,g_SDSS
vphas_0675,269.473684211,-24.1935483871,5.47854316235012,0.061286902715707914,,o20120814_00060.fit,g_SDSS
vphas_0675,269.473684211,-24.1935483871,5.47854316235012,0.061286902715707914,,o20120814_00063.fit,r_SDSS
vphas_0675,269.473684211,-24.1935483871,5.47854316235012,0.061286902715707914,,o20120814_00064.fit,r_SDSS
vphas_0676,270.526315789,-24.1935483871,5.955880120344177,-0.771836086395815,,o20120814_00057.fit,u_SDSS
vphas_0676,270.526315789,-24.1935483871,5.955880120344177,-0.771836086395815,,o20120814_00058.fit,u_SDSS
vphas_0676,270.526315789,-24.1935483871,5.955880120344177,-0.771836086395815,,o20120814_00061.fit,g_SDSS
vphas_0676,270.526315789,-24.1935483871,5.955880120344177,-0.771836086395815,,o20120814_00062.fit,g_SDSS
vphas_0676,270.526315789,-24.1935483871,5.955880120344177,-0.771836086395815,,o20120814_00065.fit,r_SDSS
vphas_0676,270.526315789,-24.1935483871,5.955880120344177,-0.771836086395815,,o20120814_00066.fit,r_SDSS
vphas_0677,271.578947368,-24.1935483871,6.427116352567094,-1.6084769165076027,1.4 arcsec u psf,o20120815_00073.fit,u_SDSS
vphas_0677,271.578947368,-24.1935483871,6.427116352567094,-1.6084769165076027,1.3 arcsec u psf,o20120815_00074.fit,u_SDSS
vphas_0677,271.578947368,-24.1935483871,6.427116352567094,-1.6084769165076027,,o20120815_00077.fit,g_SDSS
vphas_0677,271.578947368,-24.1935483871,6.427116352567094,-1.6084769165076027,,o20120815_00078.fit,g_SDSS
vphas_0677,271.578947368,-24.1935483871,6.427116352567094,-1.6084769165076027,,o20120815_00081.fit,r_SDSS
vphas_0677,271.578947368,-24.1935483871,6.427116352567094,-1.6084769165076027,,o20120815_00082.fit,r_SDSS
vphas_0678,272.631578947,-24.1935483871,6.892422426602467,-2.4485347305401963,,o20120815_00075.fit,u_SDSS
vphas_0678,272.631578947,-24.1935483871,6.892422426602467,-2.4485347305401963,,o20120815_00076.fit,u_SDSS
vphas_0678,272.631578947,-24.1935483871,6.892422426602467,-2.4485347305401963,,o20120815_00079.fit,g_SDSS
vphas_0678,272.631578947,-24.1935483871,6.892422426602467,-2.4485347305401963,,o20120815_00080.fit,g_SDSS
vphas_0678,272.631578947,-24.1935483871,6.892422426602467,-2.4485347305401963,,o20120815_00083.fit,r_SDSS
vphas_0678,272.631578947,-24.1935483871,6.892422426602467,-2.4485347305401963,,o20120815_00084.fit,r_SDSS
vphas_0686,114.690265487,-25.1612903226,240.52581620090652,-1.6455324477939326,,o20120512_00028.fit,u_SDSS
vphas_0686,114.690265487,-25.1612903226,240.52581620090652,-1.6455324477939326,,o20120512_00029.fit,u_SDSS
vphas_0686,114.690265487,-25.1612903226,240.52581620090652,-1.6455324477939326,,o20120512_00034.fit,g_SDSS
vphas_0686,114.690265487,-25.1612903226,240.52581620090652,-1.6455324477939326,,o20120512_00035.fit,g_SDSS
vphas_0686,114.690265487,-25.1612903226,240.52581620090652,-1.6455324477939326,,o20120512_00040.fit,r_SDSS
vphas_0686,114.690265487,-25.1612903226,240.52581620090652,-1.6455324477939326,,o20120512_00041.fit,r_SDSS
vphas_0687,115.752212389,-25.1612903226,241.00060185633833,-0.809736369459932,,o20120512_00030.fit,u_SDSS
vphas_0687,115.752212389,-25.1612903226,241.00060185633833,-0.809736369459932,,o20120512_00031.fit,u_SDSS
vphas_0687,115.752212389,-25.1612903226,241.00060185633833,-0.809736369459932,,o20120512_00036.fit,g_SDSS
vphas_0687,115.752212389,-25.1612903226,241.00060185633833,-0.809736369459932,,o20120512_00037.fit,g_SDSS
vphas_0687,115.752212389,-25.1612903226,241.00060185633833,-0.809736369459932,,o20120512_00042.fit,r_SDSS
vphas_0687,115.752212389,-25.1612903226,241.00060185633833,-0.809736369459932,,o20120512_00043.fit,r_SDSS
vphas_0688,116.814159292,-25.1612903226,241.4817636033449,0.0223498069577833,,o20120512_00032.fit,u_SDSS
vphas_0688,116.814159292,-25.1612903226,241.4817636033449,0.0223498069577833,,o20120512_00033.fit,u_SDSS
vphas_0688,116.814159292,-25.1612903226,241.4817636033449,0.0223498069577833,,o20120512_00038.fit,g_SDSS
vphas_0688,116.814159292,-25.1612903226,241.4817636033449,0.0223498069577833,,o20120512_00039.fit,g_SDSS
vphas_0688,116.814159292,-25.1612903226,241.4817636033449,0.0223498069577833,,o20120512_00044.fit,r_SDSS
vphas_0688,116.814159292,-25.1612903226,241.4817636033449,0.0223498069577833,,o20120512_00045.fit,r_SDSS
vphas_0699,266.548672566,-25.1612903226,3.2909065553821644,1.8546847128326513,,o20120713_00072.fit,u_SDSS
vphas_0699,266.548672566,-25.1612903226,3.2909065553821644,1.8546847128326513,,o20120713_00073.fit,u_SDSS
vphas_0699,266.548672566,-25.1612903226,3.2909065553821644,1.8546847128326513,,o20120713_00076.fit,g_SDSS
vphas_0699,266.548672566,-25.1612903226,3.2909065553821644,1.8546847128326513,,o20120713_00077.fit,g_SDSS
vphas_0699,266.548672566,-25.1612903226,3.2909065553821644,1.8546847128326513,,o20120713_00080.fit,r_SDSS
vphas_0699,266.548672566,-25.1612903226,3.2909065553821644,1.8546847128326513,,o20120713_00081.fit,r_SDSS
vphas_0700,267.610619469,-25.1612903226,3.7868329109546384,1.0312247699940178,,o20120713_00074.fit,u_SDSS
vphas_0700,267.610619469,-25.1612903226,3.7868329109546384,1.0312247699940178,,o20120713_00075.fit,u_SDSS
vphas_0700,267.610619469,-25.1612903226,3.7868329109546384,1.0312247699940178,,o20120713_00078.fit,g_SDSS
vphas_0700,267.610619469,-25.1612903226,3.7868329109546384,1.0312247699940178,,o20120713_00079.fit,g_SDSS
vphas_0700,267.610619469,-25.1612903226,3.7868329109546384,1.0312247699940178,,o20120713_00082.fit,r_SDSS
vphas_0700,267.610619469,-25.1612903226,3.7868329109546384,1.0312247699940178,,o20120713_00083.fit,r_SDSS
vphas_0701,268.672566372,-25.1612903226,4.275997675641869,0.20380781475662935,,o20120910_00025.fit,u_SDSS
vphas_0701,268.672566372,-25.1612903226,4.275997675641869,0.20380781475662935,,o20120910_00026.fit,u_SDSS
vphas_0701,268.672566372,-25.1612903226,4.275997675641869,0.20380781475662935,,o20120910_00029.fit,g_SDSS
vphas_0701,268.672566372,-25.1612903226,4.275997675641869,0.20380781475662935,,o20120910_00030.fit,g_SDSS
vphas_0701,268.672566372,-25.1612903226,4.275997675641869,0.20380781475662935,,o20120910_00033.fit,r_SDSS
vphas_0701,268.672566372,-25.1612903226,4.275997675641869,0.20380781475662935,,o20120910_00034.fit,r_SDSS
vphas_0702,269.734513274,-25.1612903226,4.75857654783486,-0.6274526318050758,,o20120910_00027.fit,u_SDSS
vphas_0702,269.734513274,-25.1612903226,4.75857654783486,-0.6274526318050758,,o20120910_00028.fit,u_SDSS
vphas_0702,269.734513274,-25.1612903226,4.75857654783486,-0.6274526318050758,,o20120910_00031.fit,g_SDSS
vphas_0702,269.734513274,-25.1612903226,4.75857654783486,-0.6274526318050758,,o20120910_00032.fit,g_SDSS
vphas_0702,269.734513274,-25.1612903226,4.75857654783486,-0.6274526318050758,,o20120910_00035.fit,r_SDSS
vphas_0702,269.734513274,-25.1612903226,4.75857654783486,-0.6274526318050758,,o20120910_00036.fit,r_SDSS
vphas_0703,270.796460177,-25.1612903226,5.23474202952732,-1.4624465772251578,,o20130513_00147.fit,u_SDSS
vphas_0703,270.796460177,-25.1612903226,5.23474202952732,-1.4624465772251578,,o20130513_00148.fit,u_SDSS
vphas_0703,270.796460177,-25.1612903226,5.23474202952732,-1.4624465772251578,,o20130513_00153.fit,g_SDSS
vphas_0703,270.796460177,-25.1612903226,5.23474202952732,-1.4624465772251578,,o20130513_00154.fit,g_SDSS
vphas_0703,270.796460177,-25.1612903226,5.23474202952732,-1.4624465772251578,,o20130513_00155.fit,g_SDSS
vphas_0703,270.796460177,-25.1612903226,5.23474202952732,-1.4624465772251578,,o20130513_00162.fit,r_SDSS
vphas_0703,270.796460177,-25.1612903226,5.23474202952732,-1.4624465772251578,,o20130513_00163.fit,r_SDSS
vphas_0704,271.85840708,-25.1612903226,5.704663454626366,-2.301067437461459,,o20130513_00149.fit,u_SDSS
